date,ndvi,ndti,rainfall,viirs_proxy,wefe_stress_index,category
2014-03-02,0.0050342820372196,-0.0047503286125806,0.1603669841785878,7282.44635315381,0.7711692920132593,Red
2014-03-03,0.305859080925704,-0.0989273897537656,5.798045015560096,2134.531394586278,0.6159206471159855,Amber
2014-03-04,0.1956949704562205,-0.0768340443955011,0.0,3327.9694558942206,0.7059287768016846,Red
2014-03-05,0.3464039657925758,-0.1042337083543727,0.0,1988.5833870326203,0.6309489061011416,Amber
2014-03-06,0.2735922830823513,-0.0864786249426443,0.0,3083.4799812271176,0.6567188851532991,Amber
2014-03-07,0.3067863169053593,-0.1065195751770905,0.0,2207.559890320066,0.6403285319118552,Amber
2014-03-08,0.0305706192597419,-0.0107572520045419,0.1248565951186846,6416.907817420138,0.7816507846399035,Red
2014-03-09,0.0657408018331942,-0.0153007027686391,43.37295752539969,4847.596176573987,0.568158749909752,Amber
2014-03-10,0.1270449978415056,-0.0421327614494893,1.0603501628152832,4439.163552521561,0.7491694575296189,Red
2014-03-11,0.075577876962074,-0.0183629895429548,5.442828746639179,5771.759684577924,0.7330437791288608,Red
2014-03-12,0.0695357117605337,-0.0151511173881576,12.129527482210005,5441.736973336079,0.7081685084802878,Red
2014-03-13,0.0238960872318352,-0.0051680719794956,0.0,7387.357503650137,0.7567245682384085,Red
2014-03-14,0.067788595216594,-0.0177590185273439,0.0,5580.5806501617735,0.7838279623523098,Red
2014-03-15,0.2169460916805195,-0.0397726967128652,0.0,4059.277492351382,0.725560951925996,Red
2014-03-16,0.3017134397334343,-0.0810300992108779,0.5884752082260654,2639.5431926886063,0.6635023700477876,Amber
2014-03-17,0.0201940417990163,-0.0155870264502423,12.438302905787554,7121.648526411417,0.6658023928846236,Amber
2014-03-18,0.1127572879307414,-0.0313966459705004,0.0,4871.617465985185,0.7648368462831923,Red
2014-03-19,0.279542592629636,-0.0581105607423486,0.0,2791.390915086964,0.7112745137268561,Red
2014-03-20,0.317771297898427,-0.075642955274249,0.0,3015.679438881214,0.6525576533003019,Amber
2014-03-21,0.3576728610255768,-0.0691246346360484,0.0,2176.90265458606,0.6745896609190942,Amber
2014-03-22,0.3248491335036746,-0.0610136311758701,0.0,3217.146758567262,0.6647108992702909,Amber
2014-03-23,0.3502842897499767,-0.0886156970404545,6.416160755604302,2345.564462821018,0.5953937172674831,Amber
2014-03-24,0.0358279260897407,-0.0116851634884513,17.217473335583264,5324.514126591407,0.7017611518718132,Red
2014-03-25,0.0703948332435606,-0.0190732247086051,0.1125878450535161,4969.823595984996,0.8036762325133819,Red
2014-03-26,0.4066303085776716,-0.0649972749299858,0.0,2107.7169549276937,0.6567687325182295,Amber
2014-03-27,0.3384504465665361,-0.0749136208597871,0.0,2980.945031812035,0.6438005576119227,Amber
2014-03-28,0.4006191124375846,-0.0878946667560285,0.0,2181.588335443558,0.6197538870939523,Amber
2014-03-29,0.338614856458864,-0.0757269750670014,0.0,3187.9971661092018,0.6341403079479974,Amber
2014-03-30,0.1459834210266421,-0.0428603592839696,0.1136088545737817,4695.158153122441,0.7338440013542816,Red
2014-03-31,0.3412494758730523,-0.0613652760752982,0.0,3241.071821078442,0.6538328445379942,Amber
2014-04-01,0.3382066299960415,-0.0865126129960578,0.0,2562.0311700358347,0.6416899055591531,Amber
2014-04-02,0.3974062646500745,-0.0914009313797251,0.0,2426.566474305662,0.6059679115938177,Amber
2014-04-03,0.3155815853568179,-0.0755280028720423,0.0,2928.5102337040435,0.6573082445973334,Amber
2014-04-04,0.3812752102748549,-0.0698617326461138,0.0,2275.751732241121,0.6562313428492399,Amber
2014-04-05,0.3343265266873194,-0.0807357422095311,0.0,3171.8692172836545,0.6289248632143629,Amber
2014-04-06,0.3777272470888763,-0.0889267403128017,0.0,2332.040069292155,0.6248998478288744,Amber
2014-04-07,0.3074219064187617,-0.0608846906168781,0.0,3206.7439130125704,0.6748417013146188,Amber
2014-04-08,0.3101635346494483,-0.0835381886040032,0.0,2874.8164319449875,0.6495655653104521,Amber
2014-04-09,0.3391809959490063,-0.0640076630953389,0.0,3394.11043671808,0.6448370294878283,Amber
2014-04-10,0.1636663604451569,-0.0533850228945939,0.0,4570.464603496253,0.7126233920962245,Red
2014-04-11,0.4195457361784946,-0.0694731808462311,0.0,2201.194113858856,0.6384710284801086,Amber
2014-04-12,0.1181742952872569,-0.014818664612839,0.5912121602592558,3999.093184804983,0.8194974859945241,Red
2014-04-13,0.3077814490035566,-0.0760858090142841,0.0,2847.1551788402203,0.6641724536134141,Amber
2014-04-14,0.2084887779252214,-0.051095395528537,0.0,3404.41101074266,0.7378513917130433,Red
2014-04-15,0.068013652440162,-0.0071157802001234,1.3775403270504478,4766.5253290108985,0.8238886561758173,Red
2014-04-16,0.2956213604760474,-0.067903292231918,0.0,3343.272478943257,0.6644682600747676,Amber
2014-04-17,0.3351153026374731,-0.0857498355793191,0.0,2709.7828638547744,0.6386950729007917,Amber
2014-04-18,0.4318252510137348,-0.0767262498670832,0.0,2414.05322834689,0.6114695432114424,Amber
2014-04-19,0.3243614301826567,-0.0817091253686709,12.652166371795776,3049.977301872224,0.5496672138407261,Amber
2014-04-20,0.3584989515363059,-0.0857075166621833,4.051137551077831,2533.9731356006896,0.6045519474288823,Amber
2014-04-21,0.2561457788653618,-0.0433245612674161,0.1168496547843834,3474.3715223927584,0.7205343060894772,Red
2014-04-22,0.3963547448235369,-0.0863683295447148,0.0,2386.770058067468,0.6163759543939825,Amber
2014-04-23,0.3732452928726828,-0.0781713850129389,0.0,3276.1136817836373,0.607390106126519,Amber
2014-04-24,0.3653400615935531,-0.0977804137840169,0.3292257529578961,2559.7600722431785,0.6057589898541423,Amber
2014-04-25,0.2139842934534574,-0.0259298108581706,0.4472772305423044,3662.2966385216414,0.762564622028536,Red
2014-04-26,0.2988147897572843,-0.0969678383411555,0.0,3265.0907240656898,0.6184404968078622,Amber
2014-04-27,0.439432696624324,-0.0965749130727779,0.0,2293.853620821605,0.5796676457178165,Amber
2014-04-28,0.3398930598365243,-0.0928006940379414,0.0,3284.0095996873342,0.6013840825155471,Amber
2014-04-29,0.4050114145125463,-0.1018114599885319,0.0,2356.82647398417,0.5878623875075922,Amber
2014-04-30,0.3409326441210087,-0.0642716839455328,0.0,3329.824615377658,0.6457585026179494,Amber
2014-05-01,0.3545862783259044,-0.093134761603674,0.0,2629.38659841332,0.6189916318432257,Amber
2014-05-02,0.3044361806032693,-0.0823013600667697,0.0,3825.6456065864177,0.6169228358415227,Amber
2014-05-03,0.3229593920712847,-0.1049615024334825,0.0,2765.27716699364,0.6118030301454361,Amber
2014-05-04,0.3754174252909807,-0.1026335502862376,0.0,2586.688564558773,0.5937111825822134,Amber
2014-05-05,0.0961865417367395,-0.0222535059092491,0.1373907662149515,4935.752728087091,0.7854388389511645,Red
2014-05-06,0.0061769478752558,-0.0061160851139397,6.765307107314505,7113.773599348726,0.7288615263824115,Red
2014-05-07,0.3025484474265518,-0.0789390802815849,8.639091198555391,3268.2389021960503,0.5854610119574299,Amber
2014-05-08,-0.0170286780828628,-0.0077656139471601,9.293625203704178,8228.379315373368,0.6689184516231182,Amber
2014-05-09,0.1891861183350994,-0.0530321351349533,0.0,4203.34562891523,0.7136428045530334,Red
2014-05-10,0.3407213818028984,-0.0988876741699583,0.0,2597.210269470332,0.6185074929583343,Amber
2014-05-11,0.3147993820358805,-0.0517719670982455,0.0,3453.38581952141,0.6758621850015171,Amber
2014-05-12,0.2681843274807831,-0.0838859069561191,0.0,3330.9300028432576,0.654168410752165,Amber
2014-05-13,0.3338537806079584,-0.0826393799777625,0.0,2511.394593014221,0.652398349276149,Amber
2014-05-14,0.2760283919818939,-0.0805350412012289,0.0,3582.1955142446004,0.6451784886845418,Amber
2014-05-15,0.3893903242020603,-0.1005071631669539,0.0,2336.3400685637707,0.5991319136653935,Amber
2014-05-16,0.3403782117906655,-0.0829309800922376,0.0,3285.4573855330127,0.6175475421079513,Amber
2014-05-17,0.3457931205173814,-0.1079492940531078,0.0,2565.409384128276,0.6022422335149802,Amber
2014-05-18,0.3430252319765415,-0.0728927831588869,0.412663827037162,3373.4961784828083,0.626011602946333,Amber
2014-05-19,0.1889490298423114,-0.06859213135837,0.0,3623.2817453517337,0.711389078900166,Red
2014-05-20,0.3214524379231756,-0.0765218697681415,0.0,3250.4209409346413,0.6396224096197324,Amber
2014-05-21,0.231983076182538,-0.0776953100041497,0.0,3855.232517543133,0.6633449343207227,Amber
2014-05-22,0.296199761460547,-0.0860943271991043,0.0,2746.472956141338,0.6581703337142378,Amber
2014-05-23,0.2723919934273663,-0.0913506314873266,0.0,3876.3930191263175,0.6178506167078326,Amber
2014-05-24,0.328939494304346,-0.0858423165701329,0.0,2504.0849135726644,0.6498793314578943,Amber
2014-05-25,0.3555341718849696,-0.0908600543541602,0.0,3256.5871250662094,0.5972435603660716,Amber
2014-05-26,0.2866859538461699,-0.0852795623130973,0.0,2880.3700057119154,0.6594308993024544,Amber
2014-05-27,0.3600074050625984,-0.0889144545536523,0.0,3205.2514698964146,0.5999214418546224,Amber
2014-05-28,0.306771220244588,-0.1086516856903292,0.0283682339787454,2951.1233033933013,0.6069834168431444,Amber
2014-05-29,0.1527669745691844,-0.0291042523498796,0.3752352904161296,3372.444679425816,0.803440720536234,Red
2014-05-30,0.3074977811829325,-0.0933336233823363,0.0,3373.4601888264183,0.6150944930500899,Amber
2014-05-31,0.2605899795543117,-0.0860165580790172,0.0,3008.8243329047505,0.6675731520077626,Amber
2014-06-01,0.2147696206853026,-0.0705701219013813,0.0,3949.032533004061,0.6808949548830823,Amber
2014-06-02,0.1291945937045207,-0.0632579487396307,0.0,4430.529643557945,0.7211054772101576,Red
2014-06-03,0.3111182977126979,-0.0920966615825264,0.5905221624132613,3209.844064014619,0.6174527509902251,Amber
2014-06-04,0.2762190773127498,-0.1092901729539421,0.991308268362441,2834.3596551265946,0.6209178656562395,Amber
2014-06-05,0.1061218180736198,-0.0477614421656577,1.4429394061138896,4330.3862222052285,0.7532406031853865,Red
2014-06-06,0.1970892059729081,-0.0944756885694956,0.0,4217.101605773505,0.6409538597204976,Amber
2014-06-07,0.1846991478324138,-0.0696413396774586,0.0,3448.141112818774,0.7190238720831078,Red
2014-06-08,0.268521781176155,-0.0994312998710704,0.0,3570.045592800597,0.6190291706891986,Amber
2014-06-09,0.3173021148736404,-0.1174841635619295,0.0,2476.8192466208347,0.6060661698928416,Amber
2014-06-10,0.2922827484150803,-0.0859786806235814,0.0,3282.7088056007938,0.6392278484915804,Amber
2014-06-11,0.1957948873189094,-0.1014974984914138,0.0,3524.60900482772,0.6577923971266616,Amber
2014-06-12,0.2065611587256654,-0.0842714231432097,0.0,4139.132688401551,0.6554474658290044,Amber
2014-06-13,0.2314718326455786,-0.1120305258944563,0.0,3490.8312478038465,0.6219568585318147,Amber
2014-06-14,0.3208415214675891,-0.1127410505348484,0.0,2342.3965951198584,0.6172163031203516,Amber
2014-06-15,0.2678112977201133,-0.1001109973609731,0.0,3551.535268219114,0.618817085513749,Amber
2014-06-16,0.3334085608800676,-0.123289414338159,0.0,2335.1928944394685,0.5932314620159848,Amber
2014-06-17,0.3058071708524791,-0.1077567512173359,0.0,3276.8342812173746,0.596462117205349,Amber
2014-06-18,0.3039361922863708,-0.1292086211803645,0.0,2474.783991221184,0.5944347970244095,Amber
2014-06-19,0.3042229535886494,-0.0971978257920512,0.0,3201.8605627212305,0.6175469673100504,Amber
2014-06-20,0.2854704041736149,-0.1278012569553805,0.0,2736.7411028222937,0.5964686625088642,Amber
2014-06-21,0.3266303735958777,-0.1202323316403519,0.0,2599.647941567328,0.5912860855036254,Amber
2014-06-22,0.2514600953354421,-0.1097076572538968,0.0,3512.5960174069837,0.6139051032136452,Amber
2014-06-23,0.2939314486174664,-0.1300706439424576,0.0,2531.2241646977204,0.5961973920608085,Amber
2014-06-24,0.274930235677986,-0.1007564088933974,0.0,3375.342539388132,0.6211146883247077,Amber
2014-06-25,0.3072601496077916,-0.1289657942746757,0.0,2370.155289605193,0.5971376394425918,Amber
2014-06-26,0.2970589867589603,-0.1062251473849233,0.0,3230.53343896611,0.6055467205170396,Amber
2014-06-27,0.2764915081979264,-0.1346589890836971,0.0,2613.480294694502,0.5950619158562676,Amber
2014-06-28,0.2942029068462277,-0.111917547540707,0.0,3151.2463529816,0.6011479073944462,Amber
2014-06-29,0.2569968023748927,-0.1181026655373963,0.0,2942.337025526303,0.6197447868898137,Amber
2014-06-30,0.3007982647007188,-0.1373675598949733,0.0,2399.508828294948,0.5855752620176571,Amber
2014-07-01,0.2417052843298679,-0.1046062213997924,0.0,3559.6418300282558,0.6258229141281222,Amber
2014-07-02,0.289179336858784,-0.1159990206334828,0.0,2288.838349069409,0.6313869345644447,Amber
2014-07-03,0.2545595125361634,-0.1093970072435074,0.0,3439.6979429079947,0.6155938910837282,Amber
2014-07-04,0.252653494967402,-0.1373250755491173,0.0,2803.9256738433837,0.5962272713669455,Amber
2014-07-05,0.2628679735296554,-0.1173449577010316,0.0,3615.171297153288,0.5910171186900423,Amber
2014-07-06,0.2623062608918716,-0.1387952263138543,0.0,2771.238267515244,0.5897881354549512,Amber
2014-07-07,0.2992718429450772,-0.1253089388897002,0.0,2482.771774422231,0.602922867207063,Amber
2014-07-08,0.2340439495651499,-0.1160099776002797,0.0,3390.006429175701,0.6182067715658158,Amber
2014-07-09,0.2858133501779691,-0.1324788125025655,0.0,2325.469383405793,0.6050410892712103,Amber
2014-07-10,0.2567351717824451,-0.1042947869009954,0.0,3361.8628713416538,0.6258109349911397,Amber
2014-07-11,0.2523504611749959,-0.1285536229751972,0.0,2565.65621704208,0.6204126619882734,Amber
2014-07-12,0.2568298231461308,-0.1061099569638435,0.0,3160.9455537553204,0.6309027167594725,Amber
2014-07-13,0.2525535200592123,-0.139731808805674,0.0,2658.2423289973253,0.598176026888843,Amber
2014-07-14,0.2605715053404603,-0.1119028137949815,0.0,3362.689459092683,0.6111992098470189,Amber
2014-07-15,0.2161546937799189,-0.124535233885293,0.0,3314.0059226333788,0.6171969654625655,Amber
2014-07-16,0.2269978218587561,-0.1343437312315802,0.0,2854.0155725255613,0.6132805798318751,Amber
2014-07-17,0.2139580424355765,-0.1063526451283177,0.0,3652.845328518615,0.6346373508345282,Amber
2014-07-18,0.286059661000097,-0.1446649662948514,0.0,2301.293297739513,0.5857576211493388,Amber
2014-07-19,0.2278218193612262,-0.1086103530181224,0.0,3525.077746396935,0.628250863083709,Amber
2014-07-20,0.1805351172846753,-0.1158654071463832,0.0,3152.966151425592,0.6576503251930317,Amber
2014-07-21,0.1501529020243145,-0.078150550130515,0.0,4301.0378190319925,0.6903662932967065,Amber
2014-07-22,0.1976029177287979,-0.1241536654755553,0.0,3288.583748097812,0.6291004941889619,Amber
2014-07-23,0.2939633576754281,-0.1317324240589586,0.0,2354.0982394899456,0.6006449596692944,Amber
2014-07-24,0.2373721690878843,-0.1112489234236318,0.0,3245.72861702269,0.6298848114563188,Amber
2014-07-25,0.2669910443425936,-0.141209670347593,0.0,2392.760990409661,0.5983611314618773,Amber
2014-07-26,0.2359181791897435,-0.1015112059508453,0.0,3423.8125549464617,0.6394733249458199,Amber
2014-07-27,0.2445001440126281,-0.1345450628842406,0.0,2457.747940989644,0.6192706697199721,Amber
2014-07-28,0.2457129448931105,-0.1035242594655471,0.0,3301.796255365254,0.6356112863238483,Amber
2014-07-29,0.2558401585556838,-0.1428205585318413,0.0,2568.915365115787,0.5949450765337612,Amber
2014-07-30,0.2724732982863998,-0.1149627093528497,0.0,3268.0360724598822,0.6034823049451039,Amber
2014-07-31,0.2338563464159993,-0.1277194197627276,0.0,2977.5837106919325,0.6155596844627556,Amber
2014-08-01,0.2763940354059109,-0.1368101187135746,0.0,2249.310907019622,0.606116001539458,Amber
2014-08-02,0.2223777533783174,-0.1250893224318741,0.0,3619.992742778029,0.6005748404450695,Amber
2014-08-03,0.2598889160245848,-0.144647708906127,0.0,2382.158647717901,0.5970474983294185,Amber
2014-08-04,0.1698013193932141,-0.0970710724881932,0.0,4103.381967847342,0.6563606794392066,Amber
2014-08-05,0.1885141107286144,-0.1246086419765559,0.0,2990.4074166546907,0.6453435664518303,Amber
2014-08-06,0.2210850517097716,-0.1074392151297707,0.0,3570.0434286700297,0.6322427166472915,Amber
2014-08-07,0.2156288558875078,-0.135341858093799,0.0,2912.403750877885,0.6159552693619647,Amber
2014-08-08,0.2743889232276594,-0.1407615690886269,0.0,2480.724911419415,0.5916587567214566,Amber
2014-08-09,0.1778483929616494,-0.1049425368121087,0.0,3642.2404520386312,0.6574730732236653,Amber
2014-08-10,0.1993096208832346,-0.1189277888199916,0.0,2770.573294263351,0.6573985441171463,Amber
2014-08-11,0.2398479076276867,-0.1162592216820651,0.0,3341.87593556844,0.6165508719292534,Amber
2014-08-12,0.2753648885003049,-0.136115681525882,0.0,2234.727328783344,0.6084810290180335,Amber
2014-08-13,0.246227487383292,-0.1121446532165359,0.0,3312.8177801310176,0.6207820890567809,Amber
2014-08-14,0.2516341356773575,-0.1430685256818964,0.0,2440.016349031858,0.601919000811211,Amber
2014-08-15,0.2574348020205608,-0.118254736864987,0.0,3236.591830568267,0.6076003875266374,Amber
2014-08-16,0.2289826262547802,-0.1213491857945121,0.0,2843.250523104969,0.6338218663959853,Amber
2014-08-17,0.240526229015573,-0.1378015357472683,0.0,2357.49181544797,0.620038816642209,Amber
2014-08-18,0.2505878610883165,-0.1359729004977656,0.0,3169.089523822197,0.5850899081014154,Amber
2014-08-19,0.2582854103513713,-0.1324770420933717,0.0,2258.385793196172,0.6228641663478623,Amber
2014-08-20,0.2326201873117327,-0.1090541777676895,0.0,3270.802941638943,0.6351420660968228,Amber
2014-08-21,0.2598120004295429,-0.1385038534444373,0.0,2312.5125830015163,0.6101215940597463,Amber
2014-08-22,0.2640600947631568,-0.1241050690719252,0.0,3224.8356605698987,0.5949635575455753,Amber
2014-08-23,0.236079918217724,-0.1351192818373325,0.0,2594.744487935534,0.6174248950366004,Amber
2014-08-24,0.2907648690066543,-0.1422929587732265,0.0,2259.7773739558625,0.5886665211810138,Amber
2014-08-25,0.2316727156145112,-0.1222898290674178,0.0,2935.4695020825548,0.627282400065236,Amber
2014-08-26,0.2711936917524145,-0.1433674107144659,0.0,2171.079023273957,0.6011777630261853,Amber
2014-08-27,0.2245846086738891,-0.1140822107580426,0.0,3211.3137784595,0.6338483647692896,Amber
2014-08-28,0.2442166386987436,-0.1259875588427239,0.0,2238.5900846941627,0.6420505481860461,Amber
2014-08-29,0.2564053327623052,-0.1218766828748871,0.0,3161.527231983297,0.605294719351012,Amber
2014-08-30,0.2326530668760245,-0.1366594034823679,0.0,2503.3085889660647,0.6205871495752622,Amber
2014-08-31,0.237425597681029,-0.1163085806026947,0.0,3299.7508574827293,0.6194463626660925,Amber
2014-09-01,0.1519215830916192,-0.114135309036348,0.0,3602.294501204241,0.6583804347600635,Amber
2014-09-02,0.2075127880341207,-0.1370036735738599,0.0,2887.521041075218,0.6185650296721343,Amber
2014-09-03,0.2262220612128858,-0.1191665546995977,0.0,3103.109546794038,0.6287782432274873,Amber
2014-09-04,0.2784608593395571,-0.1437962272598777,0.0,2122.378949079004,0.5986949771216729,Amber
2014-09-05,0.2320630740647942,-0.1112397761178166,0.0,3195.8572650401297,0.6346963954458655,Amber
2014-09-06,0.1925366953621626,-0.1195841217623236,0.0,2986.3805152393984,0.6513975559368852,Amber
2014-09-07,0.2368094082083887,-0.12103008559765,0.0,3337.2962397352253,0.6104800482827027,Amber
2014-09-08,0.2187641173226156,-0.1357913008536962,0.0,2685.3720066596748,0.6223874501602571,Amber
2014-09-09,0.2369460645275173,-0.1253797017589789,0.0,2728.703120231736,0.6274450376805608,Amber
2014-09-10,0.2158484111861522,-0.1173132447564859,0.0,2973.1112372949924,0.6426521530283489,Amber
2014-09-11,0.2467477931569393,-0.1382599006247268,0.0,2284.9811254977203,0.6187753453566742,Amber
2014-09-12,0.2118651347800423,-0.113292680456733,0.0,3263.766212438178,0.6398491615248254,Amber
2014-09-13,0.2202808461155792,-0.1242447758962613,0.0,2352.581277127685,0.6537707850938543,Amber
2014-09-14,0.1948603331440124,-0.1039076228155502,0.0,3505.1158523191816,0.6551040666677391,Amber
2014-09-15,0.2369906717900555,-0.1366527247672228,0.0,2438.756031802887,0.6207742949403422,Amber
2014-09-16,0.2369230133053999,-0.1114322991412155,0.0,3333.383034742738,0.6263001160171793,Amber
2014-09-17,0.2307251734888678,-0.121016820635948,0.0,2622.8638531442284,0.6423381410315369,Amber
2014-09-18,0.1914262654792628,-0.1024303504826583,0.0,2697.013602993717,0.6915757554209022,Amber
2014-09-19,0.2064910665679382,-0.1218106091912096,0.0,3234.9703238864745,0.6302959468099874,Amber
2014-09-20,0.1858367832737548,-0.1151470381643171,0.0212443866371236,2836.287664342746,0.6682876664782381,Amber
2014-09-21,0.2415856713253899,-0.1139453127505442,0.0,3111.2825124711017,0.6283995218126434,Amber
2014-09-22,0.2245741794045039,-0.1343212415973197,0.4903667841579924,2508.8843305990367,0.6252362404396374,Amber
2014-09-23,0.2571591903088339,-0.1208258146905587,0.0,3146.8434069598065,0.6070890587578356,Amber
2014-09-24,0.2341627538211566,-0.1401965543413526,0.0,2478.7454274495667,0.614938855332996,Amber
