system:index,date,precipitation_sum,.geo
1220,2017-05-05,0.1451611788419154,"{""type"":""MultiPoint"",""coordinates"":[]}"
1221,2017-05-06,1.7212513200061523,"{""type"":""MultiPoint"",""coordinates"":[]}"
1222,2017-05-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1223,2017-05-08,0.00795786184299693,"{""type"":""MultiPoint"",""coordinates"":[]}"
1224,2017-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1225,2017-05-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1226,2017-05-11,0.4506278580564287,"{""type"":""MultiPoint"",""coordinates"":[]}"
1227,2017-05-12,0.57261338899408,"{""type"":""MultiPoint"",""coordinates"":[]}"
1228,2017-05-13,0.3276689704244793,"{""type"":""MultiPoint"",""coordinates"":[]}"
1229,2017-05-14,0.03806038414584187,"{""type"":""MultiPoint"",""coordinates"":[]}"
1230,2017-05-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1231,2017-05-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1232,2017-05-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1233,2017-05-18,0.3115425858106964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1234,2017-05-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1235,2017-05-20,0.7735950800055404,"{""type"":""MultiPoint"",""coordinates"":[]}"
1236,2017-05-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1237,2017-05-22,0.0656409176722439,"{""type"":""MultiPoint"",""coordinates"":[]}"
1238,2017-05-23,0.01623394727718312,"{""type"":""MultiPoint"",""coordinates"":[]}"
1239,2017-05-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1240,2017-05-25,0.963037023661835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1241,2017-05-26,1.7583049161990585,"{""type"":""MultiPoint"",""coordinates"":[]}"
1242,2017-05-27,0.6016315151032887,"{""type"":""MultiPoint"",""coordinates"":[]}"
1243,2017-05-28,0.21861726153648886,"{""type"":""MultiPoint"",""coordinates"":[]}"
1244,2017-05-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1245,2017-05-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1246,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1247,2017-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1248,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1249,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1250,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1251,2017-06-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1252,2017-06-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1253,2017-06-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1254,2017-06-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1255,2017-06-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1256,2017-06-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1257,2017-06-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1258,2017-06-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1259,2017-06-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1260,2017-06-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1261,2017-06-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1262,2017-06-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1263,2017-06-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1264,2017-06-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1265,2017-06-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1266,2017-06-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1267,2017-06-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1268,2017-06-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1269,2017-06-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1270,2017-06-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1271,2017-06-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1272,2017-06-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1273,2017-06-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1274,2017-06-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1275,2017-06-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1276,2017-06-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1277,2017-07-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1278,2017-07-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1279,2017-07-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1280,2017-07-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1281,2017-07-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1282,2017-07-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1283,2017-07-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1284,2017-07-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1285,2017-07-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1286,2017-07-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1287,2017-07-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1288,2017-07-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1289,2017-07-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1290,2017-07-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1291,2017-07-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1292,2017-07-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1293,2017-07-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1294,2017-07-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1295,2017-07-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1296,2017-07-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1297,2017-07-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1298,2017-07-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1299,2017-07-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1300,2017-07-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1301,2017-07-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1302,2017-07-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1303,2017-07-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1304,2017-07-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1305,2017-07-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1306,2017-07-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1307,2017-07-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1308,2017-08-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1309,2017-08-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1310,2017-08-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1311,2017-08-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1312,2017-08-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1313,2017-08-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1314,2017-08-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1315,2017-08-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1316,2017-08-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1317,2017-08-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1318,2017-08-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1319,2017-08-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1320,2017-08-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1321,2017-08-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1322,2017-08-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1323,2017-08-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1324,2017-08-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1325,2017-08-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1326,2017-08-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1327,2017-08-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1328,2017-08-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1329,2017-08-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1330,2017-08-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1331,2017-08-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1332,2017-08-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1333,2017-08-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1334,2017-08-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1335,2017-08-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1336,2017-08-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1337,2017-08-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1338,2017-08-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1339,2017-09-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1340,2017-09-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1341,2017-09-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1342,2017-09-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1343,2017-09-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1344,2017-09-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1345,2017-09-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1346,2017-09-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1347,2017-09-09,0.0971369193434052,"{""type"":""MultiPoint"",""coordinates"":[]}"
1348,2017-09-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1349,2017-09-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1350,2017-09-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1351,2017-09-13,0.036198770340263565,"{""type"":""MultiPoint"",""coordinates"":[]}"
1352,2017-09-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1353,2017-09-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1354,2017-09-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1355,2017-09-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1356,2017-09-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1357,2017-09-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1358,2017-09-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1359,2017-09-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1360,2017-09-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1361,2017-09-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1362,2017-09-24,0.06901108445685937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1363,2017-09-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1364,2017-09-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1365,2017-09-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1366,2017-09-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1367,2017-09-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1368,2017-09-30,0.008854872755411622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1369,2017-10-01,0.041190444485256016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1370,2017-10-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1371,2017-10-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1372,2017-10-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1373,2017-10-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1374,2017-10-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1375,2017-10-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1376,2017-10-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1377,2017-10-09,6.717563738821341,"{""type"":""MultiPoint"",""coordinates"":[]}"
1378,2017-10-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1379,2017-10-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1380,2017-10-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1381,2017-10-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1382,2017-10-14,1.0467910723347407,"{""type"":""MultiPoint"",""coordinates"":[]}"
1383,2017-10-15,0.025696981254817366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1384,2017-10-16,2.7725802231038683,"{""type"":""MultiPoint"",""coordinates"":[]}"
1385,2017-10-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1386,2017-10-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1387,2017-10-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1388,2017-10-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1389,2017-10-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1390,2017-10-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1391,2017-10-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1392,2017-10-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1393,2017-10-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1394,2017-10-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1395,2017-10-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1396,2017-10-28,6.506391783485982,"{""type"":""MultiPoint"",""coordinates"":[]}"
1397,2017-10-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1398,2017-10-30,5.05144213454891,"{""type"":""MultiPoint"",""coordinates"":[]}"
1399,2017-10-31,0.017601013692913333,"{""type"":""MultiPoint"",""coordinates"":[]}"
1400,2017-11-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1401,2017-11-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1402,2017-11-03,0.8380816669677873,"{""type"":""MultiPoint"",""coordinates"":[]}"
1403,2017-11-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1404,2017-11-05,8.475641564442437E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1405,2017-11-06,0.5880175828686657,"{""type"":""MultiPoint"",""coordinates"":[]}"
1406,2017-11-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1407,2017-11-08,0.33190353199085826,"{""type"":""MultiPoint"",""coordinates"":[]}"
1408,2017-11-09,0.39247515842893177,"{""type"":""MultiPoint"",""coordinates"":[]}"
1409,2017-11-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1410,2017-11-11,1.06824353241933,"{""type"":""MultiPoint"",""coordinates"":[]}"
1411,2017-11-12,0.41325747659464207,"{""type"":""MultiPoint"",""coordinates"":[]}"
1412,2017-11-13,0.7636495048932472,"{""type"":""MultiPoint"",""coordinates"":[]}"
1413,2017-11-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1414,2017-11-15,0.08701617249434965,"{""type"":""MultiPoint"",""coordinates"":[]}"
1415,2017-11-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1416,2017-11-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1417,2017-11-18,2.769607916664625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1418,2017-11-19,2.6636396723144626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1419,2017-11-20,6.277019293576181,"{""type"":""MultiPoint"",""coordinates"":[]}"
1420,2017-11-21,23.577147464562753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1421,2017-11-22,0.008230875323952069,"{""type"":""MultiPoint"",""coordinates"":[]}"
1422,2017-11-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423,2017-11-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1424,2017-11-25,13.223429399022665,"{""type"":""MultiPoint"",""coordinates"":[]}"
1425,2017-11-26,0.14390360038223132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1426,2017-11-27,0.007929967963899064,"{""type"":""MultiPoint"",""coordinates"":[]}"
1427,2017-11-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1428,2017-11-29,0.786562486911703,"{""type"":""MultiPoint"",""coordinates"":[]}"
1429,2017-11-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1430,2017-12-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1431,2017-12-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1432,2017-12-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1433,2017-12-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1434,2017-12-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1435,2017-12-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1436,2017-12-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1437,2017-12-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1438,2017-12-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1439,2017-12-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1440,2017-12-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1441,2017-12-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1442,2017-12-13,0.15572560535361396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1443,2017-12-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1444,2017-12-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1445,2017-12-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1446,2017-12-17,0.3140592935397844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1447,2017-12-18,0.8817476885697363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1448,2017-12-19,4.660529697418578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1449,2017-12-20,31.95218387992484,"{""type"":""MultiPoint"",""coordinates"":[]}"
1450,2017-12-21,2.401427941831114,"{""type"":""MultiPoint"",""coordinates"":[]}"
1451,2017-12-22,30.59555325555324,"{""type"":""MultiPoint"",""coordinates"":[]}"
1452,2017-12-23,21.532360126794813,"{""type"":""MultiPoint"",""coordinates"":[]}"
1453,2017-12-24,3.0759733362356148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1454,2017-12-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1455,2017-12-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1456,2017-12-27,1.0761320430765284,"{""type"":""MultiPoint"",""coordinates"":[]}"
1457,2017-12-28,17.929317871087182,"{""type"":""MultiPoint"",""coordinates"":[]}"
1458,2017-12-29,8.969201468299364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1459,2017-12-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1460,2017-12-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1461,2018-01-01,8.744573348879099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1462,2018-01-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1463,2018-01-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1464,2018-01-04,74.20035606563496,"{""type"":""MultiPoint"",""coordinates"":[]}"
1465,2018-01-05,34.3914629733874,"{""type"":""MultiPoint"",""coordinates"":[]}"
1466,2018-01-06,0.10440620687391908,"{""type"":""MultiPoint"",""coordinates"":[]}"
1467,2018-01-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1468,2018-01-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1469,2018-01-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1470,2018-01-10,49.71245174635099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1471,2018-01-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1472,2018-01-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1473,2018-01-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1474,2018-01-14,0.044180102686379,"{""type"":""MultiPoint"",""coordinates"":[]}"
1475,2018-01-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1476,2018-01-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1477,2018-01-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1478,2018-01-18,0.5018671257951569,"{""type"":""MultiPoint"",""coordinates"":[]}"
1479,2018-01-19,15.881615802581782,"{""type"":""MultiPoint"",""coordinates"":[]}"
1480,2018-01-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1481,2018-01-21,21.5666286446856,"{""type"":""MultiPoint"",""coordinates"":[]}"
1482,2018-01-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1483,2018-01-23,0.6872792712911626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1484,2018-01-24,0.3935312723910877,"{""type"":""MultiPoint"",""coordinates"":[]}"
1485,2018-01-25,24.696042451842253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1486,2018-01-26,0.050370773808511855,"{""type"":""MultiPoint"",""coordinates"":[]}"
1487,2018-01-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1488,2018-01-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1489,2018-01-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1490,2018-01-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1491,2018-01-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1492,2018-02-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1493,2018-02-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1494,2018-02-03,0.1756951242045343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1495,2018-02-04,3.255704935968339,"{""type"":""MultiPoint"",""coordinates"":[]}"
1496,2018-02-05,5.567148323120047,"{""type"":""MultiPoint"",""coordinates"":[]}"
1497,2018-02-06,2.8375345029879124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1498,2018-02-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1499,2018-02-08,0.7742142354611362,"{""type"":""MultiPoint"",""coordinates"":[]}"
1500,2018-02-09,0.27419825612549414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1501,2018-02-10,12.103149421846727,"{""type"":""MultiPoint"",""coordinates"":[]}"
1502,2018-02-11,27.172317521196245,"{""type"":""MultiPoint"",""coordinates"":[]}"
1503,2018-02-12,11.09014445747112,"{""type"":""MultiPoint"",""coordinates"":[]}"
1504,2018-02-13,0.1643668894298199,"{""type"":""MultiPoint"",""coordinates"":[]}"
1505,2018-02-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1506,2018-02-15,5.325763593067511,"{""type"":""MultiPoint"",""coordinates"":[]}"
1507,2018-02-16,0.1578732287009363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1508,2018-02-17,39.49531663172817,"{""type"":""MultiPoint"",""coordinates"":[]}"
1509,2018-02-18,4.754355393065413,"{""type"":""MultiPoint"",""coordinates"":[]}"
1510,2018-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1511,2018-02-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1512,2018-02-21,6.363880857557078,"{""type"":""MultiPoint"",""coordinates"":[]}"
1513,2018-02-22,16.544892824581552,"{""type"":""MultiPoint"",""coordinates"":[]}"
1514,2018-02-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1515,2018-02-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1516,2018-02-25,7.467763614192352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1517,2018-02-26,9.316032173222053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1518,2018-02-27,10.474188547127405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1519,2018-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1520,2018-03-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1521,2018-03-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1522,2018-03-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1523,2018-03-04,0.016538782916570065,"{""type"":""MultiPoint"",""coordinates"":[]}"
1524,2018-03-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1525,2018-03-06,0.4608363710844012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1526,2018-03-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1527,2018-03-08,0.5166982641627091,"{""type"":""MultiPoint"",""coordinates"":[]}"
1528,2018-03-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1529,2018-03-10,0.47728598186814564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1530,2018-03-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1531,2018-03-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1532,2018-03-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1533,2018-03-14,0.052225024629810275,"{""type"":""MultiPoint"",""coordinates"":[]}"
1534,2018-03-15,0.7380292735007886,"{""type"":""MultiPoint"",""coordinates"":[]}"
1535,2018-03-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1536,2018-03-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1537,2018-03-18,7.735368204692275,"{""type"":""MultiPoint"",""coordinates"":[]}"
1538,2018-03-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1539,2018-03-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1540,2018-03-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1541,2018-03-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1542,2018-03-23,3.487714581543003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1543,2018-03-24,4.688583903613183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1544,2018-03-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1545,2018-03-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1546,2018-03-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1547,2018-03-28,27.484640524795463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1548,2018-03-29,2.2588245776055107,"{""type"":""MultiPoint"",""coordinates"":[]}"
